field,year,prod.,inj.,oil prod.,gas prod.,oil/gas prod.,water prod.,water/gas prod.
STATFJORD ØST,2002,7.909,3.0,7.909,0.0,0.0,,
STATFJORD ØST,2003,8.0,3.0,8.0,0.0,0.0,,
STATFJORD ØST,2004,8.0,3.0,8.0,0.0,0.0,,
STATFJORD ØST,2005,8.0,3.0,8.0,0.0,0.0,,
STATFJORD ØST,2006,8.77,3.0,8.77,0.0,0.0,,
STATFJORD ØST,2007,8.956,3.0,8.956,0.0,0.0,,
STATFJORD ØST,2008,9.0,3.0,9.0,0.0,0.0,,
STATFJORD ØST,2009,9.0,3.0,9.0,0.0,0.0,,
STATFJORD ØST,2010,9.0,3.0,9.0,0.0,0.0,,
STATFJORD ØST,2011,9.0,3.0,9.0,0.0,0.0,,
STATFJORD ØST,2012,9.0,3.0,9.0,0.0,0.0,,
STATFJORD ØST,2013,9.0,3.0,9.0,0.0,0.0,,
STATFJORD ØST,2014,9.0,3.0,9.0,0.0,0.0,,
STATFJORD ØST,2015,8.123,1.825,8.123,0.0,0.0,,
STATFJORD ØST,2016,7.225,0.0,7.0,0.0,0.22499999999999998,,
STATFJORD ØST,2017,8.0,0.0,7.0,0.0,1.0,,
STATFJORD ØST,2018,7.586,0.0,7.0,0.0,0.586,,
STATFJORD ØST,2019,7.0,0.0,7.0,0.0,0.0,,
STATFJORD ØST,2020,7.0,0.0,7.0,0.0,0.0,,
STATFJORD ØST,2021,7.0,0.0,7.0,0.0,0.0,,
STATFJORD ØST,2022,7.0,0.0,7.0,0.0,0.0,,
STATFJORD ØST,2023,5.002,0.0,5.002,0.0,0.0,,
STATFJORD ØST,2024,4.0,0.0,4.0,0.0,0.0,,
SVALIN,2013,0.0,0.0,0.0,0.0,0.0,,
SVALIN,2014,2.753,0.0,2.753,0.0,0.0,,
SVALIN,2015,4.0,0.0,4.0,0.0,0.0,,
SVALIN,2016,4.0,0.0,4.0,0.0,0.0,,
SVALIN,2017,4.0,0.0,4.0,0.0,0.0,,
SVALIN,2018,4.0,0.0,4.0,0.0,0.0,,
SVALIN,2019,4.0,0.0,4.0,0.0,0.0,,
SVALIN,2020,4.0,0.0,4.0,0.0,0.0,,
SVALIN,2021,4.0,0.0,4.0,0.0,0.0,,
SVALIN,2022,4.0,0.0,4.0,0.0,0.0,,
SVALIN,2023,4.0,0.0,4.0,0.0,0.0,,
SVALIN,2024,4.0,0.0,4.0,0.0,0.0,,
SYGNA,2000,0.9610000000000001,0.0,0.9610000000000001,0.0,0.0,,
SYGNA,2001,2.0,0.0,2.0,0.0,0.0,,
SYGNA,2002,2.0,0.0,2.0,0.0,0.0,,
SYGNA,2003,2.956,0.0,2.956,0.0,0.0,,
SYGNA,2004,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2005,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2006,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2007,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2008,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2009,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2010,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2011,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2012,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2013,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2014,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2015,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2016,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2017,2.981,0.0,2.981,0.0,0.0,,
SYGNA,2018,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2019,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2020,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2021,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2022,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2023,3.0,0.0,3.0,0.0,0.0,,
SYGNA,2024,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,1998,0.42200000000000004,0.0,0.42200000000000004,0.0,0.0,,
TAMBAR,1999,1.0,0.0,1.0,0.0,0.0,,
TAMBAR,2000,1.0,0.0,1.0,0.0,0.0,,
TAMBAR,2001,1.5619999999999998,0.0,1.5619999999999998,0.0,0.0,,
TAMBAR,2002,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2003,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2004,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2005,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2006,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2007,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2008,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2009,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2010,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2011,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2012,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2013,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2014,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2015,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2016,3.0,0.0,3.0,0.0,0.0,,
TAMBAR,2017,3.047,0.0,3.047,0.0,0.0,,
TAMBAR,2018,4.932,0.0,4.932,0.0,0.0,,
TAMBAR,2019,5.0,0.0,5.0,0.0,0.0,,
TAMBAR,2020,5.0,0.0,5.0,0.0,0.0,,
TAMBAR,2021,4.921,0.0,4.921,0.0,0.0,,
TAMBAR,2022,5.0,0.0,5.0,0.0,0.0,,
TAMBAR,2023,5.0,0.0,5.0,0.0,0.0,,
TAMBAR,2024,5.0,0.0,5.0,0.0,0.0,,
TAMBAR ØST,2007,0.479,0.0,0.479,0.0,0.0,,
TAMBAR ØST,2008,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2009,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2010,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2011,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2012,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2013,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2014,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2015,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2016,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2017,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2018,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2019,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2020,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2021,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2022,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2023,1.0,0.0,1.0,0.0,0.0,,
TAMBAR ØST,2024,1.0,0.0,1.0,0.0,0.0,,
TOMMELITEN A,2023,0.915,0.0,0.0,0.0,0.915,,
TOMMELITEN A,2024,1.0,0.0,0.0,0.0,1.0,,
TOMMELITEN GAMMA,1986,0.137,0.0,0.0,0.137,0.0,,
TOMMELITEN GAMMA,1987,4.3260000000000005,0.0,0.0,4.3260000000000005,0.0,,
TOMMELITEN GAMMA,1988,6.627,0.0,0.0,6.627,0.0,,
TOMMELITEN GAMMA,1989,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,1990,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,1991,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,1992,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,1993,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,1994,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,1995,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,1996,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,1997,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,1998,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,1999,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2000,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2001,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2002,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2003,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2004,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2005,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2006,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2007,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2008,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2009,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2010,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2011,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2012,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2013,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2014,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2015,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2016,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2017,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2018,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2019,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2020,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2021,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2022,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2023,7.0,0.0,0.0,7.0,0.0,,
TOMMELITEN GAMMA,2024,7.0,0.0,0.0,7.0,0.0,,
TOR,1977,0.5589999999999999,0.742,0.5589999999999999,0.0,0.0,,
TOR,1978,2.929,1.107,2.929,0.0,0.0,,
TOR,1979,6.104,2.0,6.104,0.0,0.0,,
TOR,1980,9.153,2.0,9.153,0.0,0.0,,
TOR,1981,10.137,2.0,10.137,0.0,0.0,,
TOR,1982,11.0,2.0,11.0,0.0,0.0,,
TOR,1983,11.0,2.0,11.0,0.0,0.0,,
TOR,1984,11.0,2.0,11.0,0.0,0.0,,
TOR,1985,11.0,2.0,11.0,0.0,0.0,,
TOR,1986,11.0,2.0,11.0,0.0,0.0,,
TOR,1987,11.0,2.0,11.0,0.0,0.0,,
TOR,1988,11.69,2.0,11.69,0.0,0.0,,
TOR,1989,12.959,2.0,12.959,0.0,0.0,,
TOR,1990,14.0,2.0,14.0,0.0,0.0,,
TOR,1991,14.0,2.0,14.0,0.0,0.0,,
TOR,1992,14.795,2.0,14.795,0.0,0.0,,
TOR,1993,15.0,2.0,15.0,0.0,0.0,,
TOR,1994,15.0,2.0,15.0,0.0,0.0,,
TOR,1995,15.0,2.0,15.0,0.0,0.0,,
TOR,1996,15.0,2.0,15.0,0.0,0.0,,
TOR,1997,15.0,2.0,15.0,0.0,0.0,,
TOR,1998,15.0,2.0,15.0,0.0,0.0,,
TOR,1999,15.0,2.0,15.0,0.0,0.0,,
TOR,2000,15.0,2.0,15.0,0.0,0.0,,
TOR,2001,15.0,2.0,15.0,0.0,0.0,,
TOR,2002,15.0,2.0,15.0,0.0,0.0,,
TOR,2003,15.0,2.0,15.0,0.0,0.0,,
TOR,2004,15.0,2.0,15.0,0.0,0.0,,
TOR,2005,15.0,2.0,15.0,0.0,0.0,,
TOR,2006,15.214,2.0,15.214,0.0,0.0,,
TOR,2007,16.0,2.0,16.0,0.0,0.0,,
TOR,2008,16.0,2.0,16.0,0.0,0.0,,
TOR,2009,16.0,2.0,16.0,0.0,0.0,,
TOR,2010,16.0,2.0,16.0,0.0,0.0,,
TOR,2011,16.0,2.0,16.0,0.0,0.0,,
TOR,2012,16.0,2.0,16.0,0.0,0.0,,
TOR,2013,16.0,2.0,16.0,0.0,0.0,,
TOR,2014,16.0,2.0,16.0,0.0,0.0,,
TOR,2015,16.0,2.0,16.0,0.0,0.0,,
TOR,2016,16.0,2.0,16.0,0.0,0.0,,
TOR,2017,16.0,2.0,16.0,0.0,0.0,,
TOR,2018,16.0,2.0,16.0,0.0,0.0,,
TOR,2019,16.0,2.0,16.0,0.0,0.0,,
TOR,2020,18.118,2.0,16.022,0.0,2.096,,
TOR,2021,23.641,1.964,16.877,0.0,6.764,,
TOR,2022,17.249,0.11,10.249,0.0,7.0,,
TOR,2023,16.0,0.0,9.0,0.0,7.0,,
TOR,2024,16.0,0.0,9.0,0.0,7.0,,
TORDIS,1993,0.03600000000000003,0.0,0.03600000000000003,0.0,0.0,,
TORDIS,1994,2.2960000000000003,0.0,2.2960000000000003,0.0,0.0,,
TORDIS,1995,3.77,0.0,3.77,0.0,0.0,,
TORDIS,1996,4.805,0.0,4.805,0.0,0.0,,
TORDIS,1997,5.0,0.0,5.0,0.0,0.0,,
TORDIS,1998,6.02,0.0,6.02,0.0,0.0,,
TORDIS,1999,7.0,1.036,7.0,0.0,0.0,,
TORDIS,2000,7.2,2.474,7.2,0.0,0.0,,
TORDIS,2001,7.994,3.0,7.994,0.0,0.0,,
TORDIS,2002,8.95,3.8,8.95,0.0,0.0,,
TORDIS,2003,9.0,5.0,9.0,0.0,0.0,,
TORDIS,2004,8.901,5.0,8.901,0.0,0.0,,
TORDIS,2005,9.0,5.0,9.0,0.0,0.0,,
TORDIS,2006,8.839,5.0,8.839,0.0,0.0,,
TORDIS,2007,9.0,5.564,9.0,0.0,0.0,,
TORDIS,2008,9.0,6.0,9.0,0.0,0.0,,
TORDIS,2009,9.0,6.0,9.0,0.0,0.0,,
TORDIS,2010,9.0,6.0,9.0,0.0,0.0,,
TORDIS,2011,9.0,6.0,9.0,0.0,0.0,,
TORDIS,2012,9.0,6.0,9.0,0.0,0.0,,
TORDIS,2013,9.0,6.414,9.0,0.0,0.0,,
TORDIS,2014,8.898,7.0,8.898,0.0,0.0,,
TORDIS,2015,8.984,6.107,8.984,0.0,0.0,,
TORDIS,2016,8.954,5.91,8.954,0.0,0.0,,
TORDIS,2017,9.0,5.94,9.0,0.0,0.0,,
TORDIS,2018,9.0,6.0,9.0,0.0,0.0,,
TORDIS,2019,9.0,6.0,9.0,0.0,0.0,,
TORDIS,2020,9.595,5.345,9.595,0.0,0.0,,
TORDIS,2021,9.92,5.0,9.92,0.0,0.0,,
TORDIS,2022,10.0,5.0,10.0,0.0,0.0,,
TORDIS,2023,10.0,5.0,10.0,0.0,0.0,,
TORDIS,2024,10.0,5.0,10.0,0.0,0.0,,
TRESTAKK,2019,1.9729999999999999,0.548,1.9729999999999999,0.0,0.0,,
TRESTAKK,2020,5.304,1.784,5.304,0.0,0.0,,
TRESTAKK,2021,6.0,2.0,6.0,0.0,0.0,,
TRESTAKK,2022,6.0,2.0,6.0,0.0,0.0,,
TRESTAKK,2023,6.0,2.0,6.0,0.0,0.0,,
TRESTAKK,2024,6.0,2.0,6.0,0.0,0.0,,
TROLL,1989,0.050000000000000044,0.0,0.014000000000000012,0.03600000000000003,0.0,,
TROLL,1990,5.183,0.0,1.0,4.183,0.0,,
TROLL,1991,6.0,0.0,1.0,5.0,0.0,,
TROLL,1992,6.0,0.0,1.0,5.0,0.0,,
TROLL,1993,6.0,0.0,1.0,5.0,0.0,,
TROLL,1994,6.97,0.28200000000000003,1.9699999999999998,5.0,0.0,,
TROLL,1995,12.371,1.0,7.33,5.041,0.0,,
TROLL,1996,28.8,1.0,14.979,13.821,0.0,,
TROLL,1997,50.391,1.0,22.368,28.023,0.0,,
TROLL,1998,67.229,1.0,29.191,38.038,0.0,,
TROLL,1999,82.668,1.0,38.668,44.0,0.0,,
TROLL,2000,100.633,1.797,56.633,44.0,0.0,,
TROLL,2001,124.07300000000001,2.0,80.07300000000001,44.0,0.0,,
TROLL,2002,148.89600000000002,2.0,104.896,44.0,0.0,,
TROLL,2003,170.789,2.0,126.789,44.0,0.0,,
TROLL,2004,192.05,2.0,148.05,44.0,0.0,,
TROLL,2005,205.931,2.0,161.931,44.0,0.0,,
TROLL,2006,224.714,2.0,180.714,44.0,0.0,,
TROLL,2007,238.258,2.3040000000000003,194.258,44.0,0.0,,
TROLL,2008,248.083,3.0,204.083,44.0,0.0,,
TROLL,2009,259.56,3.0,215.56,44.0,0.0,,
TROLL,2010,271.773,3.294,227.773,44.0,0.0,,
TROLL,2011,277.727,5.0,233.727,44.0,0.0,,
TROLL,2012,283.967,5.0,239.967,44.0,0.0,,
TROLL,2013,298.864,5.0,254.864,44.0,0.0,,
TROLL,2014,314.445,5.364,270.445,44.0,0.0,,
TROLL,2015,329.469,6.0,285.469,44.0,0.0,,
TROLL,2016,334.276,6.0,290.276,44.0,0.0,,
TROLL,2017,333.472,6.0,289.472,44.0,0.0,,
TROLL,2018,329.825,6.0,285.825,44.0,0.0,,
TROLL,2019,330.21,5.649,286.21,44.0,0.0,,
TROLL,2020,338.084,5.0,291.88100000000003,46.203,0.0,,
TROLL,2021,351.106,5.0,299.106,52.0,0.0,,
TROLL,2022,356.811,5.0,304.811,52.0,0.0,,
TROLL,2023,356.237,5.0,304.237,52.0,0.0,,
TROLL,2024,356.0,5.0,304.0,52.0,0.0,,
TRYM,2010,0.118,0.0,0.0,0.118,0.0,,
TRYM,2011,1.756,0.0,0.0,1.756,0.0,,
TRYM,2012,2.0,0.0,0.0,2.0,0.0,,
TRYM,2013,2.0,0.0,0.0,2.0,0.0,,
TRYM,2014,2.0,0.0,0.0,2.0,0.0,,
TRYM,2015,2.0,0.0,0.0,2.0,0.0,,
TRYM,2016,2.0,0.0,0.0,2.0,0.0,,
TRYM,2017,2.0,0.0,0.0,2.0,0.0,,
TRYM,2018,2.0,0.0,0.0,2.0,0.0,,
TRYM,2019,2.0,0.0,0.0,2.0,0.0,,
TRYM,2020,2.0,0.0,0.0,2.0,0.0,,
TRYM,2021,2.0,0.0,0.0,2.0,0.0,,
TRYM,2022,2.0,0.0,0.0,2.0,0.0,,
TRYM,2023,2.0,0.0,0.0,2.0,0.0,,
TRYM,2024,2.0,0.0,0.0,2.0,0.0,,
TUNE,2001,0.1499999999999999,0.0,0.0,0.1499999999999999,0.0,,
TUNE,2002,3.331,0.0,0.0,3.331,0.0,,
TUNE,2003,4.0,0.0,0.0,4.0,0.0,,
TUNE,2004,4.0,0.0,0.0,4.0,0.0,,
TUNE,2005,4.0,0.0,0.0,4.0,0.0,,
TUNE,2006,4.0,0.0,0.0,4.0,0.0,,
TUNE,2007,4.0,0.0,0.0,4.0,0.0,,
TUNE,2008,4.0,0.0,0.0,4.0,0.0,,
TUNE,2009,4.712,0.0,0.0,4.712,0.0,,
TUNE,2010,5.0,0.0,0.0,5.0,0.0,,
TUNE,2011,5.0,0.0,0.0,5.0,0.0,,
TUNE,2012,5.0,0.0,0.0,5.0,0.0,,
TUNE,2013,5.0,0.0,0.0,5.0,0.0,,
TUNE,2014,5.0,0.0,0.0,5.0,0.0,,
TUNE,2015,5.0,0.0,0.0,5.0,0.0,,
TUNE,2016,4.83,0.0,0.0,4.83,0.0,,
TUNE,2017,4.0,0.0,0.0,4.0,0.0,,
TUNE,2018,4.0,0.0,0.0,4.0,0.0,,
TUNE,2019,4.0,0.0,0.0,4.0,0.0,,
TUNE,2020,4.0,0.0,0.0,4.0,0.0,,
TUNE,2021,4.0,0.0,0.0,4.0,0.0,,
TUNE,2022,4.0,0.0,0.0,4.0,0.0,,
TUNE,2023,4.0,0.0,0.0,4.0,0.0,,
TUNE,2024,4.0,0.0,0.0,4.0,0.0,,
TYRIHANS,2008,0.268,0.556,0.268,0.0,0.0,,
TYRIHANS,2009,3.838,1.0,2.085,1.7530000000000001,0.0,,
TYRIHANS,2010,7.359,1.1840000000000002,4.504,2.0,0.855,,
TYRIHANS,2011,10.354,2.975,6.354,2.0,2.0,,
TYRIHANS,2012,14.603,3.0,9.192,3.411,2.0,,
TYRIHANS,2013,19.165,3.0,13.165,4.0,2.0,,
TYRIHANS,2014,21.629,3.0,15.629,4.0,2.0,,
TYRIHANS,2015,23.0,3.0,17.0,4.0,2.0,,
TYRIHANS,2016,23.0,3.0,17.0,4.0,2.0,,
TYRIHANS,2017,23.0,3.0,17.0,4.0,2.0,,
TYRIHANS,2018,22.685,3.0,16.655,4.0,2.0300000000000002,,
TYRIHANS,2019,21.0,3.0,14.0,4.0,3.0,,
TYRIHANS,2020,21.0,3.0,14.0,4.0,3.0,,
TYRIHANS,2021,19.178,3.0,11.51,4.0,3.668,,
TYRIHANS,2022,19.0,3.0,11.0,4.0,4.0,,
TYRIHANS,2023,19.0,3.0,11.0,4.0,4.0,,
TYRIHANS,2024,19.0,3.0,11.0,4.0,4.0,,
ULA,1986,0.4930000000000003,0.0,0.4930000000000003,0.0,0.0,,
ULA,1987,3.753,0.0,3.753,0.0,0.0,,
ULA,1988,5.515,1.104,5.515,0.0,0.0,,
ULA,1989,6.603,3.761,6.603,0.0,0.0,,
ULA,1990,8.589,4.866,8.589,0.0,0.0,,
ULA,1991,8.685,5.0,8.685,0.0,0.0,,
ULA,1992,10.0,5.0,10.0,0.0,0.0,,
ULA,1993,11.553,5.055,11.553,0.0,0.0,,
ULA,1994,12.0,5.811,12.0,0.0,0.0,,
ULA,1995,12.217,5.214,12.217,0.0,0.0,,
ULA,1996,11.937,5.0,11.937,0.0,0.0,,
ULA,1997,12.707,5.0,12.707,0.0,0.0,,
ULA,1998,13.0,5.0,13.0,0.0,0.0,,
ULA,1999,13.0,5.0,13.0,0.0,0.0,,
ULA,2000,12.71,5.0,12.71,0.0,0.0,,
ULA,2001,11.905,5.0,11.905,0.0,0.0,,
ULA,2002,10.041,5.83,10.041,0.0,0.0,,
ULA,2003,9.764,6.0,9.764,0.0,0.0,,
ULA,2004,10.0,6.0,10.0,0.0,0.0,,
ULA,2005,9.206,6.0,9.206,0.0,0.0,,
ULA,2006,8.633,6.805,8.633,0.0,0.0,,
ULA,2007,9.0,7.0,9.0,0.0,0.0,,
ULA,2008,9.0,7.0,9.0,0.0,0.0,,
ULA,2009,8.831,7.0,8.831,0.0,0.0,,
ULA,2010,8.647,7.095,8.647,0.0,0.0,,
ULA,2011,9.0,7.0,9.0,0.0,0.0,,
ULA,2012,9.0,7.0,9.0,0.0,0.0,,
ULA,2013,9.0,7.0,9.0,0.0,0.0,,
ULA,2014,8.701,7.0,8.701,0.0,0.0,,
ULA,2015,8.0,7.0,8.0,0.0,0.0,,
ULA,2016,8.0,7.0,8.0,0.0,0.0,,
ULA,2017,8.0,7.0,8.0,0.0,0.0,,
ULA,2018,8.0,7.0,8.0,0.0,0.0,,
ULA,2019,8.0,6.466,8.0,0.0,0.0,,
ULA,2020,8.641,6.057,8.0,0.0,0.641,,
ULA,2021,8.959,6.0,7.37,0.0,1.589,,
ULA,2022,9.0,6.0,7.0,0.0,2.0,,
ULA,2023,9.0,6.0,7.0,0.0,2.0,,
ULA,2024,9.0,6.0,7.0,0.0,2.0,,
URD,2005,0.657,1.087,0.657,0.0,0.0,,
URD,2006,4.2219999999999995,2.814,4.2219999999999995,0.0,0.0,,
URD,2007,5.0,2.958,5.0,0.0,0.0,,
URD,2008,5.0,3.658,5.0,0.0,0.0,,
URD,2009,5.0,4.0,5.0,0.0,0.0,,
URD,2010,5.0,4.0,5.0,0.0,0.0,,
URD,2011,5.0,4.247,5.0,0.0,0.0,,
URD,2012,5.0,5.0,5.0,0.0,0.0,,
URD,2013,5.208,5.0,5.208,0.0,0.0,,
URD,2014,6.0,5.0,6.0,0.0,0.0,,
URD,2015,6.0,4.896,6.0,0.0,0.0,,
URD,2016,5.893,4.91,5.893,0.0,0.0,,
URD,2017,6.0,5.0,6.0,0.0,0.0,,
URD,2018,6.0,5.0,6.0,0.0,0.0,,
URD,2019,6.0,5.0,6.0,0.0,0.0,,
URD,2020,6.0,5.0,6.0,0.0,0.0,,
URD,2021,6.709,5.0,6.709,0.0,0.0,,
URD,2022,6.605,5.0,6.605,0.0,0.0,,
URD,2023,7.0,5.0,7.0,0.0,0.0,,
URD,2024,7.0,5.0,7.0,0.0,0.0,,
UTGARD,2018,0.2549999999999999,0.0,0.0,0.2549999999999999,0.0,,
UTGARD,2019,2.0,0.0,0.0,2.0,0.0,,
UTGARD,2020,2.0,0.0,0.0,2.0,0.0,,
UTGARD,2021,2.0,0.0,0.0,2.0,0.0,,
UTGARD,2022,2.0,0.0,0.0,2.0,0.0,,
UTGARD,2023,2.0,0.0,0.0,2.0,0.0,,
UTGARD,2024,2.0,0.0,0.0,2.0,0.0,,
VALE,2001,0.485,0.0,0.0,0.485,0.0,,
VALE,2002,1.0,0.0,0.0,1.0,0.0,,
VALE,2003,1.0,0.0,0.0,1.0,0.0,,
VALE,2004,1.0,0.0,0.0,1.0,0.0,,
VALE,2005,0.732,0.0,0.0,0.732,0.0,,
VALE,2006,1.0,0.0,0.0,1.0,0.0,,
VALE,2007,1.0,0.0,0.0,1.0,0.0,,
VALE,2008,1.0,0.0,0.0,1.0,0.0,,
VALE,2009,1.0,0.0,0.0,1.0,0.0,,
VALE,2010,1.0,0.0,0.0,1.0,0.0,,
VALE,2011,1.0,0.0,0.0,1.0,0.0,,
VALE,2012,1.0,0.0,0.0,1.0,0.0,,
VALE,2013,1.0,0.0,0.0,1.0,0.0,,
VALE,2014,1.0,0.0,0.0,1.0,0.0,,
VALE,2015,1.0,0.0,0.0,1.0,0.0,,
VALE,2016,1.0,0.0,0.0,1.0,0.0,,
VALE,2017,1.0,0.0,0.0,1.0,0.0,,
VALE,2018,1.0,0.0,0.0,1.0,0.0,,
VALE,2019,1.0,0.0,0.0,1.0,0.0,,
VALE,2020,1.0,0.0,0.0,1.0,0.0,,
VALE,2021,1.0,0.0,0.0,1.0,0.0,,
VALE,2022,1.0,0.0,0.0,1.0,0.0,,
VALE,2023,1.0,0.0,0.0,1.0,0.0,,
VALE,2024,1.0,0.0,0.0,1.0,0.0,,
VALEMON,2013,0.9020000000000001,0.0,0.0,0.9020000000000001,0.0,,
VALEMON,2014,3.6029999999999998,0.899,0.0,3.6029999999999998,0.0,,
VALEMON,2015,5.573,1.0,0.0,5.573,0.0,,
VALEMON,2016,9.397,1.0,0.0,9.397,0.0,,
VALEMON,2017,12.625,1.0,0.0,12.625,0.0,,
VALEMON,2018,14.0,1.0,0.0,14.0,0.0,,
VALEMON,2019,14.0,1.0,0.0,14.0,0.0,,
VALEMON,2020,14.0,1.0,0.0,14.0,0.0,,
VALEMON,2021,13.904,1.0,0.0,13.904,0.0,,
VALEMON,2022,12.957,1.0,0.0,12.957,0.0,,
VALEMON,2023,13.0,1.0,0.0,13.0,0.0,,
VALEMON,2024,13.0,1.0,0.0,13.0,0.0,,
VALHALL,1982,0.992,0.0,0.992,0.0,0.0,,
VALHALL,1983,4.323,0.0,4.323,0.0,0.0,,
VALHALL,1984,10.911,0.0,10.911,0.0,0.0,,
VALHALL,1985,18.296,0.0,18.296,0.0,0.0,,
VALHALL,1986,21.603,0.0,21.603,0.0,0.0,,
VALHALL,1987,27.329,0.0,27.329,0.0,0.0,,
VALHALL,1988,30.139,0.0,30.139,0.0,0.0,,
VALHALL,1989,36.159,0.0,36.159,0.0,0.0,,
VALHALL,1990,38.479,0.0,38.479,0.0,0.0,,
VALHALL,1991,40.734,0.0,40.734,0.0,0.0,,
VALHALL,1992,45.517,0.0,45.517,0.0,0.0,,
