"name","npdId","year","oil","oilUom","oilMass","oilMassUom","oilBbl","oilBblUom","oilSm3Day","oilSm3DayUom","oilBblDay","oilBblDayUom","gas","gasUom","gasEnergy","gasEnergyUom","gasGcv","gasGcvUom","gasMass","gasMassUom","condensate","condensateUom","oilEquivalent","oilEquivalentUom","water","waterUom"
"MURCHISON",43665,1997,1304621,"Sm3",1011198,"t",8205818,"bbl",3574.3,"Sm3/day",22481.69,"bbl/day",354015000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1658636,"Sm3 o.e."," ","Sm3"
"MURCHISON",43665,1998,1312143,"Sm3",1054644,"t",8253130,"bbl",3594.91,"Sm3/day",22611.32,"bbl/day",255681000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1567824,"Sm3 o.e."," ","Sm3"
"MURCHISON",43665,1999,1224121,"Sm3",990174,"t",7699489,"bbl",3353.76,"Sm3/day",21094.49,"bbl/day",204757000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1428878,"Sm3 o.e."," ","Sm3"
"MURCHISON",43665,2000,760768,"Sm3",624782,"t",4785086,"bbl",2078.6,"Sm3/day",13074.01,"bbl/day",86137000,"Sm3",0,"MJ",0,"MJ/Sm3",103364,"t"," ","Sm3",846905,"Sm3 o.e.",10133176,"Sm3"
"MURCHISON",43665,2001,618899,"Sm3",509619,"t",3892757,"bbl",1695.61,"Sm3/day",10665.09,"bbl/day",69840000,"Sm3",0,"MJ",0,"MJ/Sm3",83808,"t"," ","Sm3",688739,"Sm3 o.e.",9736416,"Sm3"
"MURCHISON",43665,2002,464587,"Sm3",387030,"t",2922164,"bbl",1272.84,"Sm3/day",8005.93,"bbl/day",54217000,"Sm3",0,"MJ",0,"MJ/Sm3",65060,"t"," ","Sm3",518804,"Sm3 o.e.",9621892,"Sm3"
"MURCHISON",43665,2003,508305,"Sm3",419687,"t",3197142,"bbl",1392.62,"Sm3/day",8759.29,"bbl/day",55953000,"Sm3",0,"MJ",0,"MJ/Sm3",67144,"t"," ","Sm3",564258,"Sm3 o.e.",10526982,"Sm3"
"MURCHISON",43665,2004,404817,"Sm3",337922,"t",2546222,"bbl",1106.06,"Sm3/day",6956.89,"bbl/day",55109000,"Sm3",0,"MJ",0,"MJ/Sm3",66131,"t"," ","Sm3",459926,"Sm3 o.e.",10172192,"Sm3"
"MURCHISON",43665,2005,385055,"Sm3",318886,"t",2421923,"bbl",1054.95,"Sm3/day",6635.4,"bbl/day",80306000,"Sm3",0,"MJ",0,"MJ/Sm3",96367,"t"," ","Sm3",465361,"Sm3 o.e.",9860675,"Sm3"
"MURCHISON",43665,2006,381140,"Sm3",315851,"t",2397298,"bbl",1044.22,"Sm3/day",6567.94,"bbl/day",112718000,"Sm3",0,"MJ",0,"MJ/Sm3",141334,"t"," ","Sm3",493858,"Sm3 o.e.",10713914,"Sm3"
"MURCHISON",43665,2007,345166,"Sm3",286045,"t",2171029,"bbl",945.66,"Sm3/day",5948.02,"bbl/day",124014000,"Sm3",0,"MJ",0,"MJ/Sm3",148817,"t"," ","Sm3",469180,"Sm3 o.e.",9740326,"Sm3"
"MURCHISON",43665,2008,328926,"Sm3",272581,"t",2068882,"bbl",898.7,"Sm3/day",5652.68,"bbl/day",175455000,"Sm3",0,"MJ",0,"MJ/Sm3",210546,"t"," ","Sm3",504381,"Sm3 o.e.",9699899,"Sm3"
"MURCHISON",43665,2009,303988,"Sm3",251915,"t",1912027,"bbl",832.84,"Sm3/day",5238.43,"bbl/day",61706000,"Sm3",0,"MJ",0,"MJ/Sm3",74047,"t"," ","Sm3",365694,"Sm3 o.e.",10790586,"Sm3"
"MURCHISON",43665,2010,203663,"Sm3",168776,"t",1281002,"bbl",557.98,"Sm3/day",3509.59,"bbl/day",31957062,"Sm3",0,"MJ",0,"MJ/Sm3",38348,"t"," ","Sm3",235620,"Sm3 o.e.",8226925,"Sm3"
"MURCHISON",43665,2011,218528,"Sm3",181094,"t",1374500,"bbl",598.71,"Sm3/day",3765.75,"bbl/day",34966000,"Sm3",0,"MJ",0,"MJ/Sm3",41959,"t"," ","Sm3",253494,"Sm3 o.e.",8641322,"Sm3"
"MURCHISON",43665,2012,190822,"Sm3",158134,"t",1200234,"bbl",521.37,"Sm3/day",3279.33,"bbl/day",30530000,"Sm3",0,"MJ",0,"MJ/Sm3",36636,"t"," ","Sm3",221352,"Sm3 o.e.",8823830,"Sm3"
"MURCHISON",43665,2013,122820,"Sm3",101781,"t",772514,"bbl",336.49,"Sm3/day",2116.48,"bbl/day",19649000,"Sm3",0,"MJ",0,"MJ/Sm3",23579,"t"," ","Sm3",142469,"Sm3 o.e.",5945147,"Sm3"
"MURCHISON",43665,2014,13475,"Sm3",11167,"t",84755,"bbl",36.92,"Sm3/day",232.21,"bbl/day",2156000,"Sm3",0,"MJ",0,"MJ/Sm3",2587,"t"," ","Sm3",15631,"Sm3 o.e.",465513,"Sm3"
"NJORD",43751,1997,367865,"Sm3",303535,"t",2313801,"bbl",1007.85,"Sm3/day",6339.18,"bbl/day",83766000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",451631,"Sm3 o.e."," ","Sm3"
"NJORD",43751,1998,1695965,"Sm3",1400180,"t",10667298,"bbl",4646.48,"Sm3/day",29225.47,"bbl/day",458451000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2154416,"Sm3 o.e."," ","Sm3"
"NJORD",43751,1999,3525851,"Sm3",2893424,"t",22176933,"bbl",9659.87,"Sm3/day",60758.72,"bbl/day",1742974000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",5268825,"Sm3 o.e."," ","Sm3"
"NJORD",43751,2000,3921304,"Sm3",3186784,"t",24664257,"bbl",10713.95,"Sm3/day",67388.68,"bbl/day",2718792976,"Sm3",0,"MJ",0,"MJ/Sm3",2430534,"t"," ","Sm3",6640097,"Sm3 o.e.",62483,"Sm3"
"NJORD",43751,2001,2936795,"Sm3",2366256,"t",18471883,"bbl",8046.01,"Sm3/day",50607.9,"bbl/day",2488852286,"Sm3",0,"MJ",0,"MJ/Sm3",2054056,"t"," ","Sm3",5425647,"Sm3 o.e.",123622,"Sm3"
"NJORD",43751,2002,1863121,"Sm3",1496971,"t",11718677,"bbl",5104.44,"Sm3/day",32105.96,"bbl/day",2768137955,"Sm3",0,"MJ",0,"MJ/Sm3",2232092,"t"," ","Sm3",4631259,"Sm3 o.e.",103282,"Sm3"
"NJORD",43751,2003,1764096,"Sm3",1417971,"t",11095829,"bbl",4833.14,"Sm3/day",30399.53,"bbl/day",2951208393,"Sm3",0,"MJ",0,"MJ/Sm3",2382976,"t"," ","Sm3",4715304,"Sm3 o.e.",143926,"Sm3"
"NJORD",43751,2004,1689044,"Sm3",1357492,"t",10623766,"bbl",4614.87,"Sm3/day",29026.68,"bbl/day",3115856530,"Sm3",0,"MJ",0,"MJ/Sm3",2503917,"t"," ","Sm3",4804901,"Sm3 o.e.",70432,"Sm3"
"NJORD",43751,2005,1830193,"Sm3",1476803,"t",11511566,"bbl",5014.23,"Sm3/day",31538.54,"bbl/day",3236927867,"Sm3",0,"MJ",0,"MJ/Sm3",2592735,"t"," ","Sm3",5067121,"Sm3 o.e.",80271,"Sm3"
"NJORD",43751,2006,1392206,"Sm3",1113454,"t",8756711,"bbl",3814.26,"Sm3/day",23990.99,"bbl/day",3010025718,"Sm3",0,"MJ",0,"MJ/Sm3",2407388,"t"," ","Sm3",4402232,"Sm3 o.e.",161484,"Sm3"
"NJORD",43751,2007,1052953,"Sm3",836185,"t",6622874,"bbl",2884.8,"Sm3/day",18144.86,"bbl/day",3153725018,"Sm3",0,"MJ",0,"MJ/Sm3",2529659,"t"," ","Sm3",4206678,"Sm3 o.e.",93571,"Sm3"
"NJORD",43751,2008,947445,"Sm3",750805,"t",5959249,"bbl",2588.65,"Sm3/day",16282.1,"bbl/day",3246870871,"Sm3",0,"MJ",0,"MJ/Sm3",2779288,"t"," ","Sm3",4194316,"Sm3 o.e.",86250,"Sm3"
"NJORD",43751,2009,743010,"Sm3",594010,"t",4673392,"bbl",2035.64,"Sm3/day",12803.81,"bbl/day",2602517650,"Sm3",0,"MJ",0,"MJ/Sm3",2243393,"t"," ","Sm3",3345528,"Sm3 o.e.",189207,"Sm3"
"NJORD",43751,2010,961188,"Sm3",757443,"t",6045690,"bbl",2633.39,"Sm3/day",16563.53,"bbl/day",2482790138,"Sm3",0,"MJ",0,"MJ/Sm3",2137467,"t"," ","Sm3",3443978,"Sm3 o.e.",141948,"Sm3"
"NJORD",43751,2011,540608,"Sm3",424091,"t",3400322,"bbl",1481.12,"Sm3/day",9315.95,"bbl/day",1648724776,"Sm3",0,"MJ",0,"MJ/Sm3",1436393,"t"," ","Sm3",2189333,"Sm3 o.e.",39635,"Sm3"
"NJORD",43751,2012,316887,"Sm3",247211,"t",1993159,"bbl",865.81,"Sm3/day",5445.79,"bbl/day",1217386547,"Sm3",0,"MJ",0,"MJ/Sm3",1031455,"t"," ","Sm3",1534274,"Sm3 o.e.",22637,"Sm3"
"NJORD",43751,2013,269670,"Sm3",212025,"t",1696173,"bbl",738.82,"Sm3/day",4647.05,"bbl/day",864394152,"Sm3",0,"MJ",0,"MJ/Sm3",747050,"t"," ","Sm3",1134064,"Sm3 o.e.",32612,"Sm3"
"NJORD",43751,2014,341050,"Sm3",263279,"t",2145140,"bbl",934.38,"Sm3/day",5877.1,"bbl/day",958481871,"Sm3",0,"MJ",0,"MJ/Sm3",839396,"t"," ","Sm3",1299532,"Sm3 o.e.",43711,"Sm3"
"NJORD",43751,2015,396226,"Sm3",305085,"t",2492186,"bbl",1085.55,"Sm3/day",6827.91,"bbl/day",1559153479,"Sm3",0,"MJ",0,"MJ/Sm3",1375711,"t"," ","Sm3",1955379,"Sm3 o.e.",57995,"Sm3"
"NJORD",43751,2016,101145,"Sm3",78966,"t",636183,"bbl",276.35,"Sm3/day",1738.2,"bbl/day",406428904,"Sm3",0,"MJ",0,"MJ/Sm3",362219,"t"," ","Sm3",507574,"Sm3 o.e.",19719,"Sm3"
"NJORD",43751,2022,1023,"Sm3",827,"t",6434,"bbl",2.8,"Sm3/day",17.63,"bbl/day",1570219,"Sm3",0,"MJ",0,"MJ/Sm3",1429,"t"," ","Sm3",2593,"Sm3 o.e.",37,"Sm3"
"NJORD",43751,2023,341303,"Sm3",267911,"t",2146731,"bbl",935.08,"Sm3/day",5881.45,"bbl/day",783366999,"Sm3",0,"MJ",0,"MJ/Sm3",683313,"t"," ","Sm3",1124670,"Sm3 o.e.",51028,"Sm3"
"NJORD",43751,2024,14696,"Sm3",11041,"t",92435,"bbl",40.15,"Sm3/day",252.55,"bbl/day",60234885,"Sm3",0,"MJ",0,"MJ/Sm3",52272,"t"," ","Sm3",74931,"Sm3 o.e.",3884,"Sm3"
"NORDØST FRIGG"," ",1983," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",57567000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",170,"Sm3",57737,"Sm3 o.e."," ","Sm3"
"NORDØST FRIGG"," ",1984," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1723071000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",5320,"Sm3",1728391,"Sm3 o.e."," ","Sm3"
"NORDØST FRIGG"," ",1985," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",2227175000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",6992,"Sm3",2234167,"Sm3 o.e."," ","Sm3"
"NORDØST FRIGG"," ",1986," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1596629000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",5239,"Sm3",1601868,"Sm3 o.e."," ","Sm3"
"NORDØST FRIGG"," ",1987," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1139757000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",4120,"Sm3",1143877,"Sm3 o.e."," ","Sm3"
"NORDØST FRIGG"," ",1988," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1118605000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",3988,"Sm3",1122593,"Sm3 o.e."," ","Sm3"
"NORDØST FRIGG"," ",1989," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1140499000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",4046,"Sm3",1144545,"Sm3 o.e."," ","Sm3"
"NORDØST FRIGG"," ",1990," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1242022000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",4840,"Sm3",1246862,"Sm3 o.e."," ","Sm3"
"NORDØST FRIGG"," ",1991," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",810089000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",2417,"Sm3",812506,"Sm3 o.e."," ","Sm3"
"NORDØST FRIGG"," ",1992," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",475816000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",1634,"Sm3",477450,"Sm3 o.e."," ","Sm3"
"NORDØST FRIGG"," ",1993," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",78544000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",338,"Sm3",78882,"Sm3 o.e."," ","Sm3"
"NORNE",43778,1997,415265,"Sm3",358140,"t",2611938,"bbl",1137.71,"Sm3/day",7155.99,"bbl/day",46305000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",461570,"Sm3 o.e."," ","Sm3"
"NORNE",43778,1998,6315673,"Sm3",5445752,"t",39724383,"bbl",17303.21,"Sm3/day",108833.93,"bbl/day",1093531000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",7409204,"Sm3 o.e."," ","Sm3"
"NORNE",43778,1999,8305064,"Sm3",7164726,"t",52237275,"bbl",22753.6,"Sm3/day",143115.82,"bbl/day",1834620000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",10139684,"Sm3 o.e."," ","Sm3"
"NORNE",43778,2000,10420211,"Sm3",8980512,"t",65541147,"bbl",28470.52,"Sm3/day",179074.17,"bbl/day",2284488662,"Sm3",6727863840,"MJ",2.95,"MJ/Sm3",0,"t"," ","Sm3",12704700,"Sm3 o.e.",138949,"Sm3"
"NORNE",43778,2001,11379852,"Sm3",5000504,"t",71577107,"bbl",31177.68,"Sm3/day",196101.66,"bbl/day",2243832111,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",13623684,"Sm3 o.e.",303315,"Sm3"
"NORNE",43778,2002,10267776,"Sm3",5529391,"t",64582360,"bbl",28130.89,"Sm3/day",176937.97,"bbl/day",2053430077,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",12321206,"Sm3 o.e.",1056379,"Sm3"
"NORNE",43778,2003,8551566,"Sm3",4092246,"t",53787725,"bbl",23428.95,"Sm3/day",147363.63,"bbl/day",1884881840,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",10436448,"Sm3 o.e.",1855735,"Sm3"
"NORNE",43778,2004,7007635,"Sm3",4158640,"t",44076693,"bbl",19146.54,"Sm3/day",120428.12,"bbl/day",1913848429,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",8921483,"Sm3 o.e.",2473482,"Sm3"
"NORNE",43778,2005,5266957,"Sm3",3730021,"t",33128159,"bbl",14430.02,"Sm3/day",90762.08,"bbl/day",1220391727,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",6487349,"Sm3 o.e.",4952847,"Sm3"
"NORNE",43778,2006,4849153,"Sm3",0,"t",30500251,"bbl",13285.35,"Sm3/day",83562.33,"bbl/day",700689110,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",5549842,"Sm3 o.e.",5462913,"Sm3"
"NORNE",43778,2007,4274286,"Sm3",0,"t",26884447,"bbl",11710.37,"Sm3/day",73656.02,"bbl/day",652747669,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",4927034,"Sm3 o.e.",5853884,"Sm3"
"NORNE",43778,2008,3479492,"Sm3",0,"t",21885344,"bbl",9506.81,"Sm3/day",59796.02,"bbl/day",450921573,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",3930414,"Sm3 o.e.",6449964,"Sm3"
"NORNE",43778,2009,2214239,"Sm3",0,"t",13927143,"bbl",6066.41,"Sm3/day",38156.56,"bbl/day",253016982,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2467256,"Sm3 o.e.",6398828,"Sm3"
"NORNE",43778,2010,1931261,"Sm3",0,"t",12147265,"bbl",5291.13,"Sm3/day",33280.18,"bbl/day",236899186,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2168160,"Sm3 o.e.",6466515,"Sm3"
"NORNE",43778,2011,1614665,"Sm3",0,"t",10155936,"bbl",4423.74,"Sm3/day",27824.48,"bbl/day",329136436,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1943801,"Sm3 o.e.",8106628,"Sm3"
"NORNE",43778,2012,743468,"Sm3",0,"t",4676272,"bbl",2031.33,"Sm3/day",12776.7,"bbl/day",232892182,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",976360,"Sm3 o.e.",6123033,"Sm3"
"NORNE",43778,2013,802223,"Sm3",0,"t",5045830,"bbl",2197.87,"Sm3/day",13824.19,"bbl/day",156416402,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",958639,"Sm3 o.e.",5680842,"Sm3"
"NORNE",43778,2014,705651,"Sm3",0,"t",4438411,"bbl",1933.29,"Sm3/day",12160.03,"bbl/day",149261418,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",854912,"Sm3 o.e.",8085252,"Sm3"
"NORNE",43778,2015,631213,"Sm3",0,"t",3970210,"bbl",1729.35,"Sm3/day",10877.29,"bbl/day",231911563,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",863125,"Sm3 o.e.",7864986,"Sm3"
"NORNE",43778,2016,429992,"Sm3",371083,"t",2704566,"bbl",1174.84,"Sm3/day",7389.52,"bbl/day",168679629,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",598672,"Sm3 o.e.",5905251,"Sm3"
"NORNE",43778,2017,569979,"Sm3",491892,"t",3585062,"bbl",1561.59,"Sm3/day",9822.09,"bbl/day",177197617,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",747177,"Sm3 o.e.",7225860,"Sm3"
"NORNE",43778,2018,614685,"Sm3",530474,"t",3866255,"bbl",1684.07,"Sm3/day",10592.48,"bbl/day",243905298,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",858590,"Sm3 o.e.",7457850,"Sm3"
"NORNE",43778,2019,939065,"Sm3",813330,"t",5906541,"bbl",2572.78,"Sm3/day",16182.3,"bbl/day",1663979919,"Sm3",0,"MJ",0,"MJ/Sm3",2094668,"t"," ","Sm3",2603045,"Sm3 o.e.",11884904,"Sm3"
"NORNE",43778,2020,535331,"Sm3",458378,"t",3367127,"bbl",1462.65,"Sm3/day",9199.8,"bbl/day",1083539048,"Sm3",0,"MJ",0,"MJ/Sm3",1350288,"t"," ","Sm3",1618870,"Sm3 o.e.",6504589,"Sm3"
"NORNE",43778,2021,582234,"Sm3",512681,"t",3662139,"bbl",1595.16,"Sm3/day",10033.26,"bbl/day",955891000,"Sm3",0,"MJ",0,"MJ/Sm3",1250163,"t"," ","Sm3",1538125,"Sm3 o.e.",5591065,"Sm3"
"NORNE",43778,2022,403944,"Sm3",345761,"t",2540733,"bbl",1106.7,"Sm3/day",6960.91,"bbl/day",1055727743,"Sm3",0,"MJ",0,"MJ/Sm3",1310701,"t"," ","Sm3",1459672,"Sm3 o.e.",4975200,"Sm3"
"NORNE",43778,2023,251699,"Sm3",212927,"t",1583137,"bbl",689.59,"Sm3/day",4337.36,"bbl/day",851924493,"Sm3",0,"MJ",0,"MJ/Sm3",1010991,"t"," ","Sm3",1103623,"Sm3 o.e.",3217389,"Sm3"
"NORNE",43778,2024,21974,"Sm3",18474,"t",138214,"bbl",60.04,"Sm3/day",377.63,"bbl/day",67181489,"Sm3",0,"MJ",0,"MJ/Sm3",87087,"t"," ","Sm3",89155,"Sm3 o.e.",320940,"Sm3"
"NOVA",33197696,2022,280574,"Sm3",0,"t",1764757,"bbl",768.7,"Sm3/day",4834.95,"bbl/day",63210666,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",343785,"Sm3 o.e.",273055,"Sm3"
"NOVA",33197696,2023,1215822,"Sm3",0,"t",7647287,"bbl",3331.02,"Sm3/day",20951.47,"bbl/day",290482080,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1506304,"Sm3 o.e.",504805,"Sm3"
"NOVA",33197696,2024,120480,"Sm3",0,"t",757797,"bbl",329.18,"Sm3/day",2070.48,"bbl/day",28928992,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",149409,"Sm3 o.e.",297,"Sm3"
"ODA",29412516,2019,677399,"Sm3",546575,"t",4260711,"bbl",1855.89,"Sm3/day",11673.18,"bbl/day",48223151,"Sm3",0,"MJ",0,"MJ/Sm3",52861,"t"," ","Sm3",725622,"Sm3 o.e.",0,"Sm3"
"ODA",29412516,2020,1325071,"Sm3",1067483,"t",8334444,"bbl",3620.41,"Sm3/day",22771.7,"bbl/day",93581582,"Sm3",0,"MJ",0,"MJ/Sm3",101750,"t"," ","Sm3",1418653,"Sm3 o.e.",111769,"Sm3"
"ODA",29412516,2021,504419,"Sm3",408581,"t",3172698,"bbl",1381.97,"Sm3/day",8692.32,"bbl/day",38984916,"Sm3",0,"MJ",0,"MJ/Sm3",43620,"t"," ","Sm3",543404,"Sm3 o.e.",442299,"Sm3"
"ODA",29412516,2022,1041791,"Sm3",834333,"t",6552668,"bbl",2854.22,"Sm3/day",17952.51,"bbl/day",67698698,"Sm3",0,"MJ",0,"MJ/Sm3",69937,"t"," ","Sm3",1109490,"Sm3 o.e.",24497,"Sm3"
"ODA",29412516,2023,585065,"Sm3",472167,"t",3679947,"bbl",1602.92,"Sm3/day",10082.05,"bbl/day",42232256,"Sm3",0,"MJ",0,"MJ/Sm3",45778,"t"," ","Sm3",627297,"Sm3 o.e.",262154,"Sm3"
"ODA",29412516,2024,35840,"Sm3",28950,"t",225424,"bbl",97.92,"Sm3/day",615.91,"bbl/day",2722563,"Sm3",0,"MJ",0,"MJ/Sm3",2963,"t"," ","Sm3",38563,"Sm3 o.e.",49733,"Sm3"
"ODIN"," ",1984," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1531617000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",7265,"Sm3",1538882,"Sm3 o.e."," ","Sm3"
"ODIN"," ",1985," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",3606692000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",15195,"Sm3",3621887,"Sm3 o.e."," ","Sm3"
"ODIN"," ",1986," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",3388758000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",14418,"Sm3",3403176,"Sm3 o.e."," ","Sm3"
"ODIN"," ",1987," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",3461557000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",16475,"Sm3",3478032,"Sm3 o.e."," ","Sm3"
"ODIN"," ",1988," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",2741583000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",12646,"Sm3",2754229,"Sm3 o.e."," ","Sm3"
"ODIN"," ",1989," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",2841122000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",13100,"Sm3",2854222,"Sm3 o.e."," ","Sm3"
"ODIN"," ",1990," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",2758510000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",12483,"Sm3",2770993,"Sm3 o.e."," ","Sm3"
"ODIN"," ",1991," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",2862876000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",13185,"Sm3",2876061,"Sm3 o.e."," ","Sm3"
"ODIN"," ",1992," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",2365833000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",10391,"Sm3",2376224,"Sm3 o.e."," ","Sm3"
"ODIN"," ",1993," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1558775000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",6409,"Sm3",1565184,"Sm3 o.e."," ","Sm3"
"ODIN"," ",1994," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",622299000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",2751,"Sm3",625050,"Sm3 o.e."," ","Sm3"
"ORMEN LANGE",2762452,2007," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1659195873,"Sm3",0,"MJ",0,"MJ/Sm3",1219173,"t",134529,"Sm3",1793725,"Sm3 o.e.",1525,"Sm3"
"ORMEN LANGE",2762452,2008," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",11419663006,"Sm3",0,"MJ",0,"MJ/Sm3",8387709,"t",967488,"Sm3",12387151,"Sm3 o.e.",0,"Sm3"
"ORMEN LANGE",2762452,2009," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",20799636893,"Sm3",0,"MJ",0,"MJ/Sm3",15263574,"t",1645793,"Sm3",22445430,"Sm3 o.e.",0,"Sm3"
"ORMEN LANGE",2762452,2010," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",20875491040,"Sm3",0,"MJ",0,"MJ/Sm3",15308182,"t",1529412,"Sm3",22404903,"Sm3 o.e.",0,"Sm3"
"ORMEN LANGE",2762452,2011," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",21758028447,"Sm3",0,"MJ",0,"MJ/Sm3",15958071,"t",1654230,"Sm3",23412258,"Sm3 o.e.",0,"Sm3"
"ORMEN LANGE",2762452,2012," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",22221134961,"Sm3",0,"MJ",0,"MJ/Sm3",16294250,"t",1733596,"Sm3",23954731,"Sm3 o.e.",0,"Sm3"
"ORMEN LANGE",2762452,2013," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",21465509427,"Sm3",0,"MJ",0,"MJ/Sm3",15728074,"t",1524375,"Sm3",22989884,"Sm3 o.e.",0,"Sm3"
"ORMEN LANGE",2762452,2014," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",20224028028,"Sm3",0,"MJ",0,"MJ/Sm3",14813421,"t",1363755,"Sm3",21587783,"Sm3 o.e.",0,"Sm3"
